index,name,pixel,emotion
17183,face_17183.jpg,data/output/csv/Cropped Arrays/face_17183.jpg_17183.npy,2
17185,face_17185.jpg,data/output/csv/Cropped Arrays/face_17185.jpg_17185.npy,0
17186,face_17186.jpg,data/output/csv/Cropped Arrays/face_17186.jpg_17186.npy,0
17190,face_17190.jpg,data/output/csv/Cropped Arrays/face_17190.jpg_17190.npy,0
17194,face_17194.jpg,data/output/csv/Cropped Arrays/face_17194.jpg_17194.npy,3
17196,face_17196.jpg,data/output/csv/Cropped Arrays/face_17196.jpg_17196.npy,2
17197,face_17197.jpg,data/output/csv/Cropped Arrays/face_17197.jpg_17197.npy,4
17202,face_17202.jpg,data/output/csv/Cropped Arrays/face_17202.jpg_17202.npy,4
17204,face_17204.jpg,data/output/csv/Cropped Arrays/face_17204.jpg_17204.npy,0
17207,face_17207.jpg,data/output/csv/Cropped Arrays/face_17207.jpg_17207.npy,3
17219,face_17219.jpg,data/output/csv/Cropped Arrays/face_17219.jpg_17219.npy,3
17220,face_17220.jpg,data/output/csv/Cropped Arrays/face_17220.jpg_17220.npy,3
17235,face_17235.jpg,data/output/csv/Cropped Arrays/face_17235.jpg_17235.npy,0
17238,face_17238.jpg,data/output/csv/Cropped Arrays/face_17238.jpg_17238.npy,5
17240,face_17240.jpg,data/output/csv/Cropped Arrays/face_17240.jpg_17240.npy,3
17244,face_17244.jpg,data/output/csv/Cropped Arrays/face_17244.jpg_17244.npy,6
17269,face_17269.jpg,data/output/csv/Cropped Arrays/face_17269.jpg_17269.npy,2
17276,face_17276.jpg,data/output/csv/Cropped Arrays/face_17276.jpg_17276.npy,6
17278,face_17278.jpg,data/output/csv/Cropped Arrays/face_17278.jpg_17278.npy,3
17281,face_17281.jpg,data/output/csv/Cropped Arrays/face_17281.jpg_17281.npy,4
17287,face_17287.jpg,data/output/csv/Cropped Arrays/face_17287.jpg_17287.npy,2
17289,face_17289.jpg,data/output/csv/Cropped Arrays/face_17289.jpg_17289.npy,5
17292,face_17292.jpg,data/output/csv/Cropped Arrays/face_17292.jpg_17292.npy,1
17297,face_17297.jpg,data/output/csv/Cropped Arrays/face_17297.jpg_17297.npy,4
17300,face_17300.jpg,data/output/csv/Cropped Arrays/face_17300.jpg_17300.npy,3
17310,face_17310.jpg,data/output/csv/Cropped Arrays/face_17310.jpg_17310.npy,5
17313,face_17313.jpg,data/output/csv/Cropped Arrays/face_17313.jpg_17313.npy,2
17315,face_17315.jpg,data/output/csv/Cropped Arrays/face_17315.jpg_17315.npy,6
17317,face_17317.jpg,data/output/csv/Cropped Arrays/face_17317.jpg_17317.npy,5
17321,face_17321.jpg,data/output/csv/Cropped Arrays/face_17321.jpg_17321.npy,6
17322,face_17322.jpg,data/output/csv/Cropped Arrays/face_17322.jpg_17322.npy,5
17325,face_17325.jpg,data/output/csv/Cropped Arrays/face_17325.jpg_17325.npy,2
17326,face_17326.jpg,data/output/csv/Cropped Arrays/face_17326.jpg_17326.npy,3
17327,face_17327.jpg,data/output/csv/Cropped Arrays/face_17327.jpg_17327.npy,5
17329,face_17329.jpg,data/output/csv/Cropped Arrays/face_17329.jpg_17329.npy,2
17332,face_17332.jpg,data/output/csv/Cropped Arrays/face_17332.jpg_17332.npy,0
17333,face_17333.jpg,data/output/csv/Cropped Arrays/face_17333.jpg_17333.npy,3
17335,face_17335.jpg,data/output/csv/Cropped Arrays/face_17335.jpg_17335.npy,0
17337,face_17337.jpg,data/output/csv/Cropped Arrays/face_17337.jpg_17337.npy,3
17338,face_17338.jpg,data/output/csv/Cropped Arrays/face_17338.jpg_17338.npy,2
17339,face_17339.jpg,data/output/csv/Cropped Arrays/face_17339.jpg_17339.npy,3
17348,face_17348.jpg,data/output/csv/Cropped Arrays/face_17348.jpg_17348.npy,5
17349,face_17349.jpg,data/output/csv/Cropped Arrays/face_17349.jpg_17349.npy,1
17351,face_17351.jpg,data/output/csv/Cropped Arrays/face_17351.jpg_17351.npy,3
17352,face_17352.jpg,data/output/csv/Cropped Arrays/face_17352.jpg_17352.npy,0
17363,face_17363.jpg,data/output/csv/Cropped Arrays/face_17363.jpg_17363.npy,4
17367,face_17367.jpg,data/output/csv/Cropped Arrays/face_17367.jpg_17367.npy,3
17370,face_17370.jpg,data/output/csv/Cropped Arrays/face_17370.jpg_17370.npy,6
17371,face_17371.jpg,data/output/csv/Cropped Arrays/face_17371.jpg_17371.npy,0
17380,face_17380.jpg,data/output/csv/Cropped Arrays/face_17380.jpg_17380.npy,3
17391,face_17391.jpg,data/output/csv/Cropped Arrays/face_17391.jpg_17391.npy,2
17394,face_17394.jpg,data/output/csv/Cropped Arrays/face_17394.jpg_17394.npy,6
17400,face_17400.jpg,data/output/csv/Cropped Arrays/face_17400.jpg_17400.npy,2
17406,face_17406.jpg,data/output/csv/Cropped Arrays/face_17406.jpg_17406.npy,3
17418,face_17418.jpg,data/output/csv/Cropped Arrays/face_17418.jpg_17418.npy,6
17422,face_17422.jpg,data/output/csv/Cropped Arrays/face_17422.jpg_17422.npy,5
17424,face_17424.jpg,data/output/csv/Cropped Arrays/face_17424.jpg_17424.npy,6
17451,face_17451.jpg,data/output/csv/Cropped Arrays/face_17451.jpg_17451.npy,0
17461,face_17461.jpg,data/output/csv/Cropped Arrays/face_17461.jpg_17461.npy,5
17462,face_17462.jpg,data/output/csv/Cropped Arrays/face_17462.jpg_17462.npy,3
17463,face_17463.jpg,data/output/csv/Cropped Arrays/face_17463.jpg_17463.npy,4
17465,face_17465.jpg,data/output/csv/Cropped Arrays/face_17465.jpg_17465.npy,3
17470,face_17470.jpg,data/output/csv/Cropped Arrays/face_17470.jpg_17470.npy,3
17471,face_17471.jpg,data/output/csv/Cropped Arrays/face_17471.jpg_17471.npy,2
17473,face_17473.jpg,data/output/csv/Cropped Arrays/face_17473.jpg_17473.npy,0
17487,face_17487.jpg,data/output/csv/Cropped Arrays/face_17487.jpg_17487.npy,3
17488,face_17488.jpg,data/output/csv/Cropped Arrays/face_17488.jpg_17488.npy,3
17489,face_17489.jpg,data/output/csv/Cropped Arrays/face_17489.jpg_17489.npy,4
17498,face_17498.jpg,data/output/csv/Cropped Arrays/face_17498.jpg_17498.npy,3
17500,face_17500.jpg,data/output/csv/Cropped Arrays/face_17500.jpg_17500.npy,0
17501,face_17501.jpg,data/output/csv/Cropped Arrays/face_17501.jpg_17501.npy,4
17512,face_17512.jpg,data/output/csv/Cropped Arrays/face_17512.jpg_17512.npy,5
17518,face_17518.jpg,data/output/csv/Cropped Arrays/face_17518.jpg_17518.npy,4
17524,face_17524.jpg,data/output/csv/Cropped Arrays/face_17524.jpg_17524.npy,3
17532,face_17532.jpg,data/output/csv/Cropped Arrays/face_17532.jpg_17532.npy,6
17540,face_17540.jpg,data/output/csv/Cropped Arrays/face_17540.jpg_17540.npy,5
17546,face_17546.jpg,data/output/csv/Cropped Arrays/face_17546.jpg_17546.npy,3
17547,face_17547.jpg,data/output/csv/Cropped Arrays/face_17547.jpg_17547.npy,3
17556,face_17556.jpg,data/output/csv/Cropped Arrays/face_17556.jpg_17556.npy,3
17562,face_17562.jpg,data/output/csv/Cropped Arrays/face_17562.jpg_17562.npy,5
17576,face_17576.jpg,data/output/csv/Cropped Arrays/face_17576.jpg_17576.npy,3
17582,face_17582.jpg,data/output/csv/Cropped Arrays/face_17582.jpg_17582.npy,6
17585,face_17585.jpg,data/output/csv/Cropped Arrays/face_17585.jpg_17585.npy,6
17586,face_17586.jpg,data/output/csv/Cropped Arrays/face_17586.jpg_17586.npy,5
17588,face_17588.jpg,data/output/csv/Cropped Arrays/face_17588.jpg_17588.npy,3
17598,face_17598.jpg,data/output/csv/Cropped Arrays/face_17598.jpg_17598.npy,6
17609,face_17609.jpg,data/output/csv/Cropped Arrays/face_17609.jpg_17609.npy,3
17610,face_17610.jpg,data/output/csv/Cropped Arrays/face_17610.jpg_17610.npy,5
17631,face_17631.jpg,data/output/csv/Cropped Arrays/face_17631.jpg_17631.npy,2
17642,face_17642.jpg,data/output/csv/Cropped Arrays/face_17642.jpg_17642.npy,4
17644,face_17644.jpg,data/output/csv/Cropped Arrays/face_17644.jpg_17644.npy,3
17646,face_17646.jpg,data/output/csv/Cropped Arrays/face_17646.jpg_17646.npy,2
17648,face_17648.jpg,data/output/csv/Cropped Arrays/face_17648.jpg_17648.npy,3
17661,face_17661.jpg,data/output/csv/Cropped Arrays/face_17661.jpg_17661.npy,3
17663,face_17663.jpg,data/output/csv/Cropped Arrays/face_17663.jpg_17663.npy,2
17670,face_17670.jpg,data/output/csv/Cropped Arrays/face_17670.jpg_17670.npy,3
17673,face_17673.jpg,data/output/csv/Cropped Arrays/face_17673.jpg_17673.npy,3
17675,face_17675.jpg,data/output/csv/Cropped Arrays/face_17675.jpg_17675.npy,4
17687,face_17687.jpg,data/output/csv/Cropped Arrays/face_17687.jpg_17687.npy,3
17688,face_17688.jpg,data/output/csv/Cropped Arrays/face_17688.jpg_17688.npy,6
17689,face_17689.jpg,data/output/csv/Cropped Arrays/face_17689.jpg_17689.npy,3
17690,face_17690.jpg,data/output/csv/Cropped Arrays/face_17690.jpg_17690.npy,3
17692,face_17692.jpg,data/output/csv/Cropped Arrays/face_17692.jpg_17692.npy,3
17712,face_17712.jpg,data/output/csv/Cropped Arrays/face_17712.jpg_17712.npy,0
17720,face_17720.jpg,data/output/csv/Cropped Arrays/face_17720.jpg_17720.npy,3
17723,face_17723.jpg,data/output/csv/Cropped Arrays/face_17723.jpg_17723.npy,0
17728,face_17728.jpg,data/output/csv/Cropped Arrays/face_17728.jpg_17728.npy,3
17732,face_17732.jpg,data/output/csv/Cropped Arrays/face_17732.jpg_17732.npy,5
17734,face_17734.jpg,data/output/csv/Cropped Arrays/face_17734.jpg_17734.npy,0
17736,face_17736.jpg,data/output/csv/Cropped Arrays/face_17736.jpg_17736.npy,0
17741,face_17741.jpg,data/output/csv/Cropped Arrays/face_17741.jpg_17741.npy,3
17749,face_17749.jpg,data/output/csv/Cropped Arrays/face_17749.jpg_17749.npy,6
17753,face_17753.jpg,data/output/csv/Cropped Arrays/face_17753.jpg_17753.npy,3
17765,face_17765.jpg,data/output/csv/Cropped Arrays/face_17765.jpg_17765.npy,2
17776,face_17776.jpg,data/output/csv/Cropped Arrays/face_17776.jpg_17776.npy,2
17777,face_17777.jpg,data/output/csv/Cropped Arrays/face_17777.jpg_17777.npy,2
17780,face_17780.jpg,data/output/csv/Cropped Arrays/face_17780.jpg_17780.npy,5
17781,face_17781.jpg,data/output/csv/Cropped Arrays/face_17781.jpg_17781.npy,0
17798,face_17798.jpg,data/output/csv/Cropped Arrays/face_17798.jpg_17798.npy,6
17799,face_17799.jpg,data/output/csv/Cropped Arrays/face_17799.jpg_17799.npy,3
17804,face_17804.jpg,data/output/csv/Cropped Arrays/face_17804.jpg_17804.npy,3
17821,face_17821.jpg,data/output/csv/Cropped Arrays/face_17821.jpg_17821.npy,3
17824,face_17824.jpg,data/output/csv/Cropped Arrays/face_17824.jpg_17824.npy,6
17827,face_17827.jpg,data/output/csv/Cropped Arrays/face_17827.jpg_17827.npy,3
17830,face_17830.jpg,data/output/csv/Cropped Arrays/face_17830.jpg_17830.npy,4
17832,face_17832.jpg,data/output/csv/Cropped Arrays/face_17832.jpg_17832.npy,2
17833,face_17833.jpg,data/output/csv/Cropped Arrays/face_17833.jpg_17833.npy,3
17834,face_17834.jpg,data/output/csv/Cropped Arrays/face_17834.jpg_17834.npy,2
17848,face_17848.jpg,data/output/csv/Cropped Arrays/face_17848.jpg_17848.npy,2
17861,face_17861.jpg,data/output/csv/Cropped Arrays/face_17861.jpg_17861.npy,6
17866,face_17866.jpg,data/output/csv/Cropped Arrays/face_17866.jpg_17866.npy,3
17867,face_17867.jpg,data/output/csv/Cropped Arrays/face_17867.jpg_17867.npy,3
17871,face_17871.jpg,data/output/csv/Cropped Arrays/face_17871.jpg_17871.npy,3
17872,face_17872.jpg,data/output/csv/Cropped Arrays/face_17872.jpg_17872.npy,3
17885,face_17885.jpg,data/output/csv/Cropped Arrays/face_17885.jpg_17885.npy,3
17891,face_17891.jpg,data/output/csv/Cropped Arrays/face_17891.jpg_17891.npy,0
17893,face_17893.jpg,data/output/csv/Cropped Arrays/face_17893.jpg_17893.npy,6
17899,face_17899.jpg,data/output/csv/Cropped Arrays/face_17899.jpg_17899.npy,6
17909,face_17909.jpg,data/output/csv/Cropped Arrays/face_17909.jpg_17909.npy,2
17925,face_17925.jpg,data/output/csv/Cropped Arrays/face_17925.jpg_17925.npy,3
17927,face_17927.jpg,data/output/csv/Cropped Arrays/face_17927.jpg_17927.npy,2
17929,face_17929.jpg,data/output/csv/Cropped Arrays/face_17929.jpg_17929.npy,6
17935,face_17935.jpg,data/output/csv/Cropped Arrays/face_17935.jpg_17935.npy,0
17938,face_17938.jpg,data/output/csv/Cropped Arrays/face_17938.jpg_17938.npy,5
17942,face_17942.jpg,data/output/csv/Cropped Arrays/face_17942.jpg_17942.npy,3
17948,face_17948.jpg,data/output/csv/Cropped Arrays/face_17948.jpg_17948.npy,3
17949,face_17949.jpg,data/output/csv/Cropped Arrays/face_17949.jpg_17949.npy,3
17968,face_17968.jpg,data/output/csv/Cropped Arrays/face_17968.jpg_17968.npy,3
17973,face_17973.jpg,data/output/csv/Cropped Arrays/face_17973.jpg_17973.npy,6
17974,face_17974.jpg,data/output/csv/Cropped Arrays/face_17974.jpg_17974.npy,6
17984,face_17984.jpg,data/output/csv/Cropped Arrays/face_17984.jpg_17984.npy,4
17987,face_17987.jpg,data/output/csv/Cropped Arrays/face_17987.jpg_17987.npy,3
17988,face_17988.jpg,data/output/csv/Cropped Arrays/face_17988.jpg_17988.npy,4
17996,face_17996.jpg,data/output/csv/Cropped Arrays/face_17996.jpg_17996.npy,3
18006,face_18006.jpg,data/output/csv/Cropped Arrays/face_18006.jpg_18006.npy,2
18019,face_18019.jpg,data/output/csv/Cropped Arrays/face_18019.jpg_18019.npy,3
18028,face_18028.jpg,data/output/csv/Cropped Arrays/face_18028.jpg_18028.npy,2
18029,face_18029.jpg,data/output/csv/Cropped Arrays/face_18029.jpg_18029.npy,2
18032,face_18032.jpg,data/output/csv/Cropped Arrays/face_18032.jpg_18032.npy,0
18034,face_18034.jpg,data/output/csv/Cropped Arrays/face_18034.jpg_18034.npy,3
18035,face_18035.jpg,data/output/csv/Cropped Arrays/face_18035.jpg_18035.npy,6
18048,face_18048.jpg,data/output/csv/Cropped Arrays/face_18048.jpg_18048.npy,0
18056,face_18056.jpg,data/output/csv/Cropped Arrays/face_18056.jpg_18056.npy,3
18062,face_18062.jpg,data/output/csv/Cropped Arrays/face_18062.jpg_18062.npy,6
18065,face_18065.jpg,data/output/csv/Cropped Arrays/face_18065.jpg_18065.npy,0
18080,face_18080.jpg,data/output/csv/Cropped Arrays/face_18080.jpg_18080.npy,3
18083,face_18083.jpg,data/output/csv/Cropped Arrays/face_18083.jpg_18083.npy,6
18085,face_18085.jpg,data/output/csv/Cropped Arrays/face_18085.jpg_18085.npy,4
18086,face_18086.jpg,data/output/csv/Cropped Arrays/face_18086.jpg_18086.npy,3
18087,face_18087.jpg,data/output/csv/Cropped Arrays/face_18087.jpg_18087.npy,3
18098,face_18098.jpg,data/output/csv/Cropped Arrays/face_18098.jpg_18098.npy,4
18108,face_18108.jpg,data/output/csv/Cropped Arrays/face_18108.jpg_18108.npy,2
18111,face_18111.jpg,data/output/csv/Cropped Arrays/face_18111.jpg_18111.npy,5
18117,face_18117.jpg,data/output/csv/Cropped Arrays/face_18117.jpg_18117.npy,2
18118,face_18118.jpg,data/output/csv/Cropped Arrays/face_18118.jpg_18118.npy,3
18119,face_18119.jpg,data/output/csv/Cropped Arrays/face_18119.jpg_18119.npy,0
18127,face_18127.jpg,data/output/csv/Cropped Arrays/face_18127.jpg_18127.npy,3
18130,face_18130.jpg,data/output/csv/Cropped Arrays/face_18130.jpg_18130.npy,6
18133,face_18133.jpg,data/output/csv/Cropped Arrays/face_18133.jpg_18133.npy,6
18135,face_18135.jpg,data/output/csv/Cropped Arrays/face_18135.jpg_18135.npy,6
18147,face_18147.jpg,data/output/csv/Cropped Arrays/face_18147.jpg_18147.npy,3
18149,face_18149.jpg,data/output/csv/Cropped Arrays/face_18149.jpg_18149.npy,6
18153,face_18153.jpg,data/output/csv/Cropped Arrays/face_18153.jpg_18153.npy,3
18154,face_18154.jpg,data/output/csv/Cropped Arrays/face_18154.jpg_18154.npy,4
18155,face_18155.jpg,data/output/csv/Cropped Arrays/face_18155.jpg_18155.npy,0
18162,face_18162.jpg,data/output/csv/Cropped Arrays/face_18162.jpg_18162.npy,6
18164,face_18164.jpg,data/output/csv/Cropped Arrays/face_18164.jpg_18164.npy,6
18173,face_18173.jpg,data/output/csv/Cropped Arrays/face_18173.jpg_18173.npy,3
18174,face_18174.jpg,data/output/csv/Cropped Arrays/face_18174.jpg_18174.npy,6
18179,face_18179.jpg,data/output/csv/Cropped Arrays/face_18179.jpg_18179.npy,3
18184,face_18184.jpg,data/output/csv/Cropped Arrays/face_18184.jpg_18184.npy,0
18186,face_18186.jpg,data/output/csv/Cropped Arrays/face_18186.jpg_18186.npy,4
18190,face_18190.jpg,data/output/csv/Cropped Arrays/face_18190.jpg_18190.npy,5
18202,face_18202.jpg,data/output/csv/Cropped Arrays/face_18202.jpg_18202.npy,2
18203,face_18203.jpg,data/output/csv/Cropped Arrays/face_18203.jpg_18203.npy,2
18206,face_18206.jpg,data/output/csv/Cropped Arrays/face_18206.jpg_18206.npy,4
18211,face_18211.jpg,data/output/csv/Cropped Arrays/face_18211.jpg_18211.npy,3
18217,face_18217.jpg,data/output/csv/Cropped Arrays/face_18217.jpg_18217.npy,2
18227,face_18227.jpg,data/output/csv/Cropped Arrays/face_18227.jpg_18227.npy,3
18229,face_18229.jpg,data/output/csv/Cropped Arrays/face_18229.jpg_18229.npy,5
18238,face_18238.jpg,data/output/csv/Cropped Arrays/face_18238.jpg_18238.npy,3
18248,face_18248.jpg,data/output/csv/Cropped Arrays/face_18248.jpg_18248.npy,3
18253,face_18253.jpg,data/output/csv/Cropped Arrays/face_18253.jpg_18253.npy,2
18257,face_18257.jpg,data/output/csv/Cropped Arrays/face_18257.jpg_18257.npy,5
18261,face_18261.jpg,data/output/csv/Cropped Arrays/face_18261.jpg_18261.npy,3
18270,face_18270.jpg,data/output/csv/Cropped Arrays/face_18270.jpg_18270.npy,4
18274,face_18274.jpg,data/output/csv/Cropped Arrays/face_18274.jpg_18274.npy,6
18281,face_18281.jpg,data/output/csv/Cropped Arrays/face_18281.jpg_18281.npy,6
18282,face_18282.jpg,data/output/csv/Cropped Arrays/face_18282.jpg_18282.npy,3
18285,face_18285.jpg,data/output/csv/Cropped Arrays/face_18285.jpg_18285.npy,5
18289,face_18289.jpg,data/output/csv/Cropped Arrays/face_18289.jpg_18289.npy,3
18303,face_18303.jpg,data/output/csv/Cropped Arrays/face_18303.jpg_18303.npy,4
18306,face_18306.jpg,data/output/csv/Cropped Arrays/face_18306.jpg_18306.npy,3
18307,face_18307.jpg,data/output/csv/Cropped Arrays/face_18307.jpg_18307.npy,3
18308,face_18308.jpg,data/output/csv/Cropped Arrays/face_18308.jpg_18308.npy,3
18309,face_18309.jpg,data/output/csv/Cropped Arrays/face_18309.jpg_18309.npy,2
18313,face_18313.jpg,data/output/csv/Cropped Arrays/face_18313.jpg_18313.npy,5
18322,face_18322.jpg,data/output/csv/Cropped Arrays/face_18322.jpg_18322.npy,6
18323,face_18323.jpg,data/output/csv/Cropped Arrays/face_18323.jpg_18323.npy,3
18330,face_18330.jpg,data/output/csv/Cropped Arrays/face_18330.jpg_18330.npy,4
18338,face_18338.jpg,data/output/csv/Cropped Arrays/face_18338.jpg_18338.npy,0
18345,face_18345.jpg,data/output/csv/Cropped Arrays/face_18345.jpg_18345.npy,4
18352,face_18352.jpg,data/output/csv/Cropped Arrays/face_18352.jpg_18352.npy,1
18354,face_18354.jpg,data/output/csv/Cropped Arrays/face_18354.jpg_18354.npy,2
18355,face_18355.jpg,data/output/csv/Cropped Arrays/face_18355.jpg_18355.npy,6
18356,face_18356.jpg,data/output/csv/Cropped Arrays/face_18356.jpg_18356.npy,3
18367,face_18367.jpg,data/output/csv/Cropped Arrays/face_18367.jpg_18367.npy,4
18382,face_18382.jpg,data/output/csv/Cropped Arrays/face_18382.jpg_18382.npy,3
18388,face_18388.jpg,data/output/csv/Cropped Arrays/face_18388.jpg_18388.npy,6
18389,face_18389.jpg,data/output/csv/Cropped Arrays/face_18389.jpg_18389.npy,6
18390,face_18390.jpg,data/output/csv/Cropped Arrays/face_18390.jpg_18390.npy,2
18391,face_18391.jpg,data/output/csv/Cropped Arrays/face_18391.jpg_18391.npy,0
18397,face_18397.jpg,data/output/csv/Cropped Arrays/face_18397.jpg_18397.npy,6
18399,face_18399.jpg,data/output/csv/Cropped Arrays/face_18399.jpg_18399.npy,0
18400,face_18400.jpg,data/output/csv/Cropped Arrays/face_18400.jpg_18400.npy,3
18412,face_18412.jpg,data/output/csv/Cropped Arrays/face_18412.jpg_18412.npy,4
18414,face_18414.jpg,data/output/csv/Cropped Arrays/face_18414.jpg_18414.npy,3
18424,face_18424.jpg,data/output/csv/Cropped Arrays/face_18424.jpg_18424.npy,3
18428,face_18428.jpg,data/output/csv/Cropped Arrays/face_18428.jpg_18428.npy,4
18432,face_18432.jpg,data/output/csv/Cropped Arrays/face_18432.jpg_18432.npy,0
18446,face_18446.jpg,data/output/csv/Cropped Arrays/face_18446.jpg_18446.npy,3
18450,face_18450.jpg,data/output/csv/Cropped Arrays/face_18450.jpg_18450.npy,3
18451,face_18451.jpg,data/output/csv/Cropped Arrays/face_18451.jpg_18451.npy,4
18455,face_18455.jpg,data/output/csv/Cropped Arrays/face_18455.jpg_18455.npy,3
18461,face_18461.jpg,data/output/csv/Cropped Arrays/face_18461.jpg_18461.npy,6
18463,face_18463.jpg,data/output/csv/Cropped Arrays/face_18463.jpg_18463.npy,2
18466,face_18466.jpg,data/output/csv/Cropped Arrays/face_18466.jpg_18466.npy,0
18467,face_18467.jpg,data/output/csv/Cropped Arrays/face_18467.jpg_18467.npy,2
18479,face_18479.jpg,data/output/csv/Cropped Arrays/face_18479.jpg_18479.npy,6
18482,face_18482.jpg,data/output/csv/Cropped Arrays/face_18482.jpg_18482.npy,6
18488,face_18488.jpg,data/output/csv/Cropped Arrays/face_18488.jpg_18488.npy,4
18497,face_18497.jpg,data/output/csv/Cropped Arrays/face_18497.jpg_18497.npy,6
18504,face_18504.jpg,data/output/csv/Cropped Arrays/face_18504.jpg_18504.npy,3
18505,face_18505.jpg,data/output/csv/Cropped Arrays/face_18505.jpg_18505.npy,3
18508,face_18508.jpg,data/output/csv/Cropped Arrays/face_18508.jpg_18508.npy,5
18515,face_18515.jpg,data/output/csv/Cropped Arrays/face_18515.jpg_18515.npy,5
18517,face_18517.jpg,data/output/csv/Cropped Arrays/face_18517.jpg_18517.npy,2
18519,face_18519.jpg,data/output/csv/Cropped Arrays/face_18519.jpg_18519.npy,0
18520,face_18520.jpg,data/output/csv/Cropped Arrays/face_18520.jpg_18520.npy,3
18525,face_18525.jpg,data/output/csv/Cropped Arrays/face_18525.jpg_18525.npy,4
18539,face_18539.jpg,data/output/csv/Cropped Arrays/face_18539.jpg_18539.npy,6
18543,face_18543.jpg,data/output/csv/Cropped Arrays/face_18543.jpg_18543.npy,6
18548,face_18548.jpg,data/output/csv/Cropped Arrays/face_18548.jpg_18548.npy,3
18550,face_18550.jpg,data/output/csv/Cropped Arrays/face_18550.jpg_18550.npy,4
18553,face_18553.jpg,data/output/csv/Cropped Arrays/face_18553.jpg_18553.npy,3
18554,face_18554.jpg,data/output/csv/Cropped Arrays/face_18554.jpg_18554.npy,6
18568,face_18568.jpg,data/output/csv/Cropped Arrays/face_18568.jpg_18568.npy,3
18573,face_18573.jpg,data/output/csv/Cropped Arrays/face_18573.jpg_18573.npy,4
18579,face_18579.jpg,data/output/csv/Cropped Arrays/face_18579.jpg_18579.npy,6
18580,face_18580.jpg,data/output/csv/Cropped Arrays/face_18580.jpg_18580.npy,3
18581,face_18581.jpg,data/output/csv/Cropped Arrays/face_18581.jpg_18581.npy,0
18586,face_18586.jpg,data/output/csv/Cropped Arrays/face_18586.jpg_18586.npy,6
18595,face_18595.jpg,data/output/csv/Cropped Arrays/face_18595.jpg_18595.npy,5
18599,face_18599.jpg,data/output/csv/Cropped Arrays/face_18599.jpg_18599.npy,3
18601,face_18601.jpg,data/output/csv/Cropped Arrays/face_18601.jpg_18601.npy,3
18605,face_18605.jpg,data/output/csv/Cropped Arrays/face_18605.jpg_18605.npy,5
18620,face_18620.jpg,data/output/csv/Cropped Arrays/face_18620.jpg_18620.npy,5
18628,face_18628.jpg,data/output/csv/Cropped Arrays/face_18628.jpg_18628.npy,6
18634,face_18634.jpg,data/output/csv/Cropped Arrays/face_18634.jpg_18634.npy,3
18638,face_18638.jpg,data/output/csv/Cropped Arrays/face_18638.jpg_18638.npy,3
18639,face_18639.jpg,data/output/csv/Cropped Arrays/face_18639.jpg_18639.npy,5
18641,face_18641.jpg,data/output/csv/Cropped Arrays/face_18641.jpg_18641.npy,2
18643,face_18643.jpg,data/output/csv/Cropped Arrays/face_18643.jpg_18643.npy,4
18645,face_18645.jpg,data/output/csv/Cropped Arrays/face_18645.jpg_18645.npy,6
18649,face_18649.jpg,data/output/csv/Cropped Arrays/face_18649.jpg_18649.npy,3
18651,face_18651.jpg,data/output/csv/Cropped Arrays/face_18651.jpg_18651.npy,6
18656,face_18656.jpg,data/output/csv/Cropped Arrays/face_18656.jpg_18656.npy,3
18662,face_18662.jpg,data/output/csv/Cropped Arrays/face_18662.jpg_18662.npy,3
18667,face_18667.jpg,data/output/csv/Cropped Arrays/face_18667.jpg_18667.npy,6
18668,face_18668.jpg,data/output/csv/Cropped Arrays/face_18668.jpg_18668.npy,0
18683,face_18683.jpg,data/output/csv/Cropped Arrays/face_18683.jpg_18683.npy,3
18684,face_18684.jpg,data/output/csv/Cropped Arrays/face_18684.jpg_18684.npy,6
18690,face_18690.jpg,data/output/csv/Cropped Arrays/face_18690.jpg_18690.npy,6
18696,face_18696.jpg,data/output/csv/Cropped Arrays/face_18696.jpg_18696.npy,6
18703,face_18703.jpg,data/output/csv/Cropped Arrays/face_18703.jpg_18703.npy,6
18707,face_18707.jpg,data/output/csv/Cropped Arrays/face_18707.jpg_18707.npy,0
18709,face_18709.jpg,data/output/csv/Cropped Arrays/face_18709.jpg_18709.npy,0
18710,face_18710.jpg,data/output/csv/Cropped Arrays/face_18710.jpg_18710.npy,3
18712,face_18712.jpg,data/output/csv/Cropped Arrays/face_18712.jpg_18712.npy,5
18714,face_18714.jpg,data/output/csv/Cropped Arrays/face_18714.jpg_18714.npy,3
18720,face_18720.jpg,data/output/csv/Cropped Arrays/face_18720.jpg_18720.npy,0
18723,face_18723.jpg,data/output/csv/Cropped Arrays/face_18723.jpg_18723.npy,3
18729,face_18729.jpg,data/output/csv/Cropped Arrays/face_18729.jpg_18729.npy,3
18730,face_18730.jpg,data/output/csv/Cropped Arrays/face_18730.jpg_18730.npy,5
18742,face_18742.jpg,data/output/csv/Cropped Arrays/face_18742.jpg_18742.npy,5
18752,face_18752.jpg,data/output/csv/Cropped Arrays/face_18752.jpg_18752.npy,3
18756,face_18756.jpg,data/output/csv/Cropped Arrays/face_18756.jpg_18756.npy,3
18764,face_18764.jpg,data/output/csv/Cropped Arrays/face_18764.jpg_18764.npy,5
18766,face_18766.jpg,data/output/csv/Cropped Arrays/face_18766.jpg_18766.npy,2
18769,face_18769.jpg,data/output/csv/Cropped Arrays/face_18769.jpg_18769.npy,6
